Date,Gold
2018-02-19,35.55555555555556
2018-02-20,42.22222222222222
2018-02-21,37.03703703703704
2018-02-22,42.96296296296296
2018-02-23,37.77777777777778
2018-02-24,40.74074074074074
2018-02-25,32.59259259259259
2018-02-26,40.0
2018-02-27,38.51851851851852
2018-02-28,38.51851851851852
2018-03-01,40.335381913959615
2018-03-02,40.335381913959615
2018-03-03,36.71553994732221
2018-03-04,34.129938542581215
2018-03-05,38.266900790166815
2018-03-06,36.71553994732221
2018-03-07,40.335381913959615
2018-03-08,36.198419666374015
2018-03-09,40.852502194907814
2018-03-10,42.920983318700614
2018-03-11,29.99297629499561
2018-03-12,33.61281826163301
2018-03-13,34.64705882352941
2018-03-14,33.09569798068481
2018-03-15,35.16417910447761
2018-03-16,39.30114135206321
2018-03-17,37.74978050921861
2018-03-18,31.02721685689201
2018-03-19,36.71553994732221
2018-03-20,33.09569798068481
2018-03-21,36.198419666374015
2018-03-22,43.95522388059702
2018-03-23,51.71202809482002
2018-03-24,43.43810359964881
2018-03-25,30.51009657594381
2018-03-26,41.88674275680422
2018-03-27,42.920983318700614
2018-03-28,42.403863037752416
2018-03-29,40.335381913959615
2018-03-30,38.266900790166815
2018-03-31,35.16417910447761
2018-04-01,35.32608695652174
2018-04-02,45.68840579710145
2018-04-03,40.5072463768116
2018-04-04,42.86231884057971
2018-04-05,40.97826086956522
2018-04-06,45.68840579710145
2018-04-07,41.44927536231884
2018-04-08,31.086956521739133
2018-04-09,39.094202898550726
2018-04-10,37.68115942028986
2018-04-11,43.80434782608696
2018-04-12,40.97826086956522
2018-04-13,43.80434782608696
2018-04-14,42.86231884057971
2018-04-15,32.971014492753625
2018-04-16,40.5072463768116
2018-04-17,39.094202898550726
2018-04-18,47.10144927536232
2018-04-19,43.333333333333336
2018-04-20,40.036231884057976
2018-04-21,35.32608695652174
2018-04-22,33.44202898550725
2018-04-23,36.73913043478261
2018-04-24,38.152173913043484
2018-04-25,39.56521739130435
2018-04-26,36.73913043478261
2018-04-27,34.85507246376812
2018-04-28,36.26811594202899
2018-04-29,26.376811594202902
2018-04-30,37.68115942028986
2018-05-01,40.50339366515837
2018-05-02,40.912518853695325
2018-05-03,36.003016591251885
2018-05-04,32.73001508295626
2018-05-05,33.548265460030166
2018-05-06,33.95739064856712
2018-05-07,33.13914027149321
2018-05-08,31.91176470588235
2018-05-09,36.821266968325794
2018-05-10,36.41214177978884
2018-05-11,35.18476621417798
2018-05-12,31.91176470588235
2018-05-13,33.548265460030166
2018-05-14,34.77564102564102
2018-05-15,38.04864253393665
2018-05-16,36.41214177978884
2018-05-17,39.276018099547514
2018-05-18,35.59389140271493
2018-05-19,31.093514328808446
2018-05-20,26.184012066365007
2018-05-21,35.18476621417798
2018-05-22,38.86689291101056
2018-05-23,35.18476621417798
2018-05-24,39.68514328808446
2018-05-25,37.639517345399696
2018-05-26,31.91176470588235
2018-05-27,27.411387631975867
2018-05-28,33.548265460030166
2018-05-29,33.95739064856712
2018-05-30,38.04864253393665
2018-05-31,35.59389140271493
2018-06-01,36.192551505546746
2018-06-02,30.784469096671945
2018-06-03,33.280507131537234
2018-06-04,33.69651347068145
2018-06-05,33.280507131537234
2018-06-06,34.9445324881141
2018-06-07,34.9445324881141
2018-06-08,31.616481774960377
2018-06-09,31.616481774960377
2018-06-10,32.032488114104595
2018-06-11,33.280507131537234
2018-06-12,35.77654516640253
2018-06-13,36.192551505546746
2018-06-14,32.864500792393024
2018-06-15,35.77654516640253
2018-06-16,35.77654516640253
2018-06-17,30.36846275752773
2018-06-18,37.85657686212361
2018-06-19,36.192551505546746
2018-06-20,39.10459587955626
2018-06-21,40.352614896988904
2018-06-22,33.69651347068145
2018-06-23,34.9445324881141
2018-06-24,28.28843106180665
2018-06-25,38.68858954041204
2018-06-26,41.60063391442155
2018-06-27,37.85657686212361
2018-06-28,40.768621236133114
2018-06-29,38.68858954041204
2018-06-30,29.536450079239298
2018-07-01,24.571199358202968
2018-07-02,40.164460489370235
2018-07-03,40.63698355395106
2018-07-04,36.38427597272363
2018-07-05,38.74689129562776
2018-07-06,34.021660649819495
2018-07-07,33.54913758523867
2018-07-08,29.768953068592058
2018-07-09,42.05455274769354
2018-07-10,40.63698355395106
2018-07-11,41.10950661853189
2018-07-12,34.96670677898115
2018-07-13,38.274368231046935
2018-07-14,33.07661452065784
2018-07-15,30.241476133172885
2018-07-16,38.274368231046935
2018-07-17,41.582029683112715
2018-07-18,42.999598876855195
2018-07-19,47.252306458082636
2018-07-20,44.417168070597675
2018-07-21,37.32932210188528
2018-07-22,35.9117529081428
2018-07-23,42.999598876855195
2018-07-24,41.10950661853189
2018-07-25,39.69193742478941
2018-07-26,40.63698355395106
2018-07-27,40.164460489370235
2018-07-28,36.856799037304455
2018-07-29,31.659045326915365
2018-07-30,41.582029683112715
2018-07-31,37.32932210188528
2018-08-01,37.954372623574145
2018-08-02,41.254752851711025
2018-08-03,39.054499366286436
2018-08-04,35.20405576679341
2018-08-05,31.90367553865653
2018-08-06,41.80481622306717
2018-08-07,39.60456273764259
2018-08-08,41.254752851711025
2018-08-09,36.3041825095057
2018-08-10,42.35487959442332
2018-08-11,32.453738910012675
2018-08-12,30.253485424588085
2018-08-13,50.60583016476553
2018-08-14,48.955640050697085
2018-08-15,53.35614702154626
2018-08-16,55.0063371356147
2018-08-17,53.90621039290241
2018-08-18,44.00506970849176
2018-08-19,34.653992395437264
2018-08-20,46.755386565272495
2018-08-21,44.00506970849176
2018-08-22,46.755386565272495
2018-08-23,43.455006337135615
2018-08-24,47.85551330798479
2018-08-25,40.154626108998734
2018-08-26,34.653992395437264
2018-08-27,38.50443599493029
2018-08-28,47.85551330798479
2018-08-29,42.90494296577947
2018-08-30,43.455006337135615
2018-08-31,35.754119138149555
2018-09-01,39.44805194805194
2018-09-02,31.996753246753244
2018-09-03,32.87337662337662
2018-09-04,43.39285714285714
2018-09-05,43.831168831168824
2018-09-06,39.009740259740255
2018-09-07,35.50324675324675
2018-09-08,31.996753246753244
2018-09-09,28.928571428571427
2018-09-10,36.81818181818181
2018-09-11,37.69480519480519
2018-09-12,39.009740259740255
2018-09-13,37.69480519480519
2018-09-14,36.81818181818181
2018-09-15,32.43506493506493
2018-09-16,28.05194805194805
2018-09-17,36.37987012987013
2018-09-18,39.44805194805194
2018-09-19,39.009740259740255
2018-09-20,39.44805194805194
2018-09-21,36.37987012987013
2018-09-22,34.62662337662337
2018-09-23,28.928571428571427
2018-09-24,37.256493506493506
2018-09-25,35.941558441558435
2018-09-26,38.57142857142857
2018-09-27,36.81818181818181
2018-09-28,36.81818181818181
2018-09-29,33.31168831168831
2018-09-30,31.558441558441555
2018-10-01,37.98198198198199
2018-10-02,37.42342342342343
2018-10-03,38.54054054054055
2018-10-04,39.09909909909911
2018-10-05,37.98198198198199
2018-10-06,35.18918918918919
2018-10-07,27.927927927927932
2018-10-08,39.09909909909911
2018-10-09,41.891891891891895
2018-10-10,43.00900900900901
2018-10-11,55.855855855855864
2018-10-12,46.918918918918926
2018-10-13,44.12612612612613
2018-10-14,30.162162162162165
2018-10-15,43.56756756756757
2018-10-16,43.56756756756757
2018-10-17,39.657657657657666
2018-10-18,39.09909909909911
2018-10-19,39.09909909909911
2018-10-20,39.09909909909911
2018-10-21,29.04504504504505
2018-10-22,36.30630630630631
2018-10-23,45.24324324324325
2018-10-24,36.30630630630631
2018-10-25,44.68468468468469
2018-10-26,41.333333333333336
2018-10-27,36.30630630630631
2018-10-28,37.42342342342343
2018-10-29,41.891891891891895
2018-10-30,45.80180180180181
2018-10-31,46.36036036036037
2018-11-01,43.23290845886443
2018-11-02,47.50869061413673
2018-11-03,43.70799536500579
2018-11-04,38.006952491309384
2018-11-05,44.65816917728853
2018-11-06,44.183082271147164
2018-11-07,34.206257242178445
2018-11-08,37.53186558516802
2018-11-09,42.75782155272306
2018-11-10,44.65816917728853
2018-11-11,42.75782155272306
2018-11-12,47.50869061413673
2018-11-13,41.80764774044032
2018-11-14,42.75782155272306
2018-11-15,40.85747392815759
2018-11-16,39.907300115874854
2018-11-17,38.006952491309384
2018-11-18,37.05677867902665
2018-11-19,39.907300115874854
2018-11-20,46.558516801854
2018-11-21,39.907300115874854
2018-11-22,35.63151796060255
2018-11-23,41.33256083429896
2018-11-24,39.43221320973349
2018-11-25,35.15643105446118
2018-11-26,38.006952491309384
2018-11-27,35.63151796060255
2018-11-28,41.80764774044032
2018-11-29,43.23290845886443
2018-11-30,42.282734646581694
2018-12-01,34.442908117752005
2018-12-02,36.392506690454944
2018-12-03,39.64183764495985
2018-12-04,42.891168599464756
2018-12-05,44.8407671721677
2018-12-06,49.38983050847457
2018-12-07,45.49063336306868
2018-12-08,46.79036574487065
2018-12-09,35.742640499553964
2018-12-10,45.49063336306868
2018-12-11,43.54103479036574
2018-12-12,40.29170383586084
2018-12-13,35.742640499553964
2018-12-14,42.891168599464756
2018-12-15,42.241302408563776
2018-12-16,37.69223907225691
2018-12-17,45.49063336306868
2018-12-18,46.79036574487065
2018-12-19,47.44023193577163
2018-12-20,57.838090990187325
2018-12-21,56.538358608385366
2018-12-22,50.689562890276534
2018-12-23,42.891168599464756
2018-12-24,59.137823371989285
2018-12-25,61.73728813559321
2018-12-26,64.33675289919714
2018-12-27,64.98661909009812
2018-12-28,59.137823371989285
2018-12-29,44.19090098126672
2018-12-30,41.591436217662796
2018-12-31,50.689562890276534
2019-01-01,45.35616438356165
2019-01-02,47.71232876712329
2019-01-03,55.95890410958904
2019-01-04,58.9041095890411
2019-01-05,40.64383561643836
2019-01-06,37.6986301369863
2019-01-07,43.589041095890416
2019-01-08,41.82191780821918
2019-01-09,43.589041095890416
2019-01-10,44.178082191780824
2019-01-11,41.82191780821918
2019-01-12,44.76712328767123
2019-01-13,37.109589041095894
2019-01-14,41.82191780821918
2019-01-15,40.64383561643836
2019-01-16,39.465753424657535
2019-01-17,41.82191780821918
2019-01-18,40.64383561643836
2019-01-19,41.23287671232877
2019-01-20,30.63013698630137
2019-01-21,38.28767123287671
2019-01-22,45.35616438356165
2019-01-23,41.23287671232877
2019-01-24,37.6986301369863
2019-01-25,40.054794520547944
2019-01-26,43.589041095890416
2019-01-27,37.6986301369863
2019-01-28,43.0
2019-01-29,47.71232876712329
2019-01-30,48.89041095890411
2019-01-31,50.06849315068494
2019-02-01,49.152512227656736
2019-02-02,39.74032903512672
2019-02-03,35.034237438861716
2019-02-04,42.87772343263673
2019-02-05,41.83192530013339
2019-02-06,40.786127167630056
2019-02-07,42.87772343263673
2019-02-08,40.26322810137839
2019-02-09,40.26322810137839
2019-02-10,37.64873277012005
2019-02-11,41.83192530013339
2019-02-12,43.92352156514006
2019-02-13,40.26322810137839
2019-02-14,38.694530902623384
2019-02-15,38.694530902623384
2019-02-16,35.557136505113384
2019-02-17,37.64873277012005
2019-02-18,41.83192530013339
2019-02-19,46.538016896398396
2019-02-20,52.289906625166736
2019-02-21,43.400622498888396
2019-02-22,44.446420631391724
2019-02-23,41.309026233881724
2019-02-24,37.64873277012005
2019-02-25,44.96931969764339
2019-02-26,50.198310360160065
2019-02-27,44.446420631391724
2019-02-28,41.83192530013339
2019-03-01,42.080413131685724
2019-03-02,44.367392106233865
2019-03-03,38.42124677240871
2019-03-04,40.25082995204721
2019-03-05,38.87864256731833
2019-03-06,39.79343415713759
2019-03-07,40.70822574695684
2019-03-08,40.70822574695684
2019-03-09,39.33603836222796
2019-03-10,34.762080413131685
2019-03-11,42.080413131685724
2019-03-12,40.70822574695684
2019-03-13,42.080413131685724
2019-03-14,38.42124677240871
2019-03-15,39.33603836222796
2019-03-16,45.73957949096275
2019-03-17,34.30468461822206
2019-03-18,37.96385097749908
2019-03-19,41.6230173367761
2019-03-20,42.080413131685724
2019-03-21,39.33603836222796
2019-03-22,39.33603836222796
2019-03-23,39.79343415713759
2019-03-24,33.84728882331243
2019-03-25,45.73957949096275
2019-03-26,42.99520472150498
2019-03-27,36.591663592770196
2019-03-28,43.452600516414606
2019-03-29,38.87864256731833
2019-03-30,42.53780892659535
2019-03-31,33.84728882331243
2019-04-01,48.4271523178808
2019-04-02,39.71026490066225
2019-04-03,44.55298013245033
2019-04-04,41.647350993377486
2019-04-05,40.67880794701987
2019-04-06,39.71026490066225
2019-04-07,32.44619205298013
2019-04-08,40.67880794701987
2019-04-09,39.71026490066225
2019-04-10,43.10016556291391
2019-04-11,38.741721854304636
2019-04-12,41.163079470198674
2019-04-13,32.93046357615894
2019-04-14,31.477649006622517
2019-04-15,35.35182119205298
2019-04-16,38.741721854304636
2019-04-17,39.22599337748344
2019-04-18,39.22599337748344
2019-04-19,37.288907284768214
2019-04-20,37.77317880794702
2019-04-21,33.89900662251656
2019-04-22,32.44619205298013
2019-04-23,36.8046357615894
2019-04-24,40.19453642384106
2019-04-25,40.19453642384106
2019-04-26,38.25745033112583
2019-04-27,38.25745033112583
2019-04-28,39.71026490066225
2019-04-29,46.97433774834437
2019-04-30,40.67880794701987
2019-05-01,40.392857142857146
2019-05-02,39.0
2019-05-03,41.785714285714285
2019-05-04,36.214285714285715
2019-05-05,31.107142857142858
2019-05-06,39.92857142857143
2019-05-07,42.25
2019-05-08,35.285714285714285
2019-05-09,38.535714285714285
2019-05-10,40.85714285714286
2019-05-11,39.92857142857143
2019-05-12,36.67857142857143
2019-05-13,44.57142857142857
2019-05-14,43.642857142857146
2019-05-15,42.25
2019-05-16,39.92857142857143
2019-05-17,37.60714285714286
2019-05-18,36.67857142857143
2019-05-19,34.35714285714286
2019-05-20,36.214285714285715
2019-05-21,35.75
2019-05-22,39.0
2019-05-23,41.32142857142857
2019-05-24,39.92857142857143
2019-05-25,31.571428571428573
2019-05-26,31.107142857142858
2019-05-27,33.42857142857143
2019-05-28,44.10714285714286
2019-05-29,46.42857142857143
2019-05-30,44.57142857142857
2019-05-31,44.57142857142857
2019-06-01,39.653363740022805
2019-06-02,36.205245153933866
2019-06-03,49.13568985176739
2019-06-04,51.721778791334096
2019-06-05,49.99771949828963
2019-06-06,50.85974914481186
2019-06-07,48.27366020524516
2019-06-08,43.96351197263398
2019-06-09,34.4811858608894
2019-06-10,47.41163055872292
2019-06-11,46.54960091220069
2019-06-12,46.54960091220069
2019-06-13,48.27366020524516
2019-06-14,54.307867730900796
2019-06-15,44.82554161915621
2019-06-16,34.4811858608894
2019-06-17,43.10148232611174
2019-06-18,46.54960091220069
2019-06-19,49.99771949828963
2019-06-20,77.58266818700115
2019-06-21,86.20296465222349
2019-06-22,61.20410490307868
2019-06-23,45.68757126567845
2019-06-24,76.7206385404789
2019-06-25,85.34093500570125
2019-06-26,75.85860889395667
2019-06-27,67.23831242873432
2019-06-28,69.82440136830103
