Date,Silver
2015-07-24,77.75919732441473
2015-07-25,63.50334448160536
2015-07-26,46.65551839464884
2015-07-27,76.46321070234114
2015-07-28,79.0551839464883
2015-07-29,66.09531772575251
2015-07-30,67.3913043478261
2015-07-31,66.09531772575251
2015-08-01,60.1764705882353
2015-08-02,52.955294117647064
2015-08-03,62.58352941176471
2015-08-04,68.60117647058824
2015-08-05,64.99058823529413
2015-08-06,62.58352941176471
2015-08-07,61.38
2015-08-08,52.955294117647064
2015-08-09,49.34470588235295
2015-08-10,63.787058823529414
2015-08-11,64.99058823529413
2015-08-12,63.787058823529414
2015-08-13,67.39764705882354
2015-08-14,60.1764705882353
2015-08-15,48.141176470588235
2015-08-16,44.53058823529412
2015-08-17,55.362352941176475
2015-08-18,58.97294117647059
2015-08-19,60.1764705882353
2015-08-20,77.02588235294118
2015-08-21,93.87529411764706
2015-08-22,74.61882352941177
2015-08-23,44.53058823529412
2015-08-24,120.3529411764706
2015-08-25,102.30000000000001
2015-08-26,84.24705882352941
2015-08-27,85.45058823529412
2015-08-28,67.39764705882354
2015-08-29,58.97294117647059
2015-08-30,44.53058823529412
2015-08-31,69.80470588235295
2015-09-01,62.66666666666667
2015-09-02,53.89333333333334
2015-09-03,48.25333333333334
2015-09-04,48.88
2015-09-05,47.0
2015-09-06,38.85333333333334
2015-09-07,41.98666666666667
2015-09-08,47.62666666666667
2015-09-09,54.52
2015-09-10,49.50666666666667
2015-09-11,50.13333333333334
2015-09-12,43.86666666666667
2015-09-13,31.96
2015-09-14,42.61333333333334
2015-09-15,52.013333333333335
2015-09-16,52.013333333333335
2015-09-17,45.74666666666667
2015-09-18,50.760000000000005
2015-09-19,44.49333333333334
2015-09-20,45.74666666666667
2015-09-21,48.25333333333334
2015-09-22,45.120000000000005
2015-09-23,50.760000000000005
2015-09-24,47.0
2015-09-25,45.120000000000005
2015-09-26,38.85333333333334
2015-09-27,36.973333333333336
2015-09-28,54.52
2015-09-29,47.0
2015-09-30,43.86666666666667
2015-10-01,39.10643889618923
2015-10-02,43.45159877354359
2015-10-03,40.19272886552782
2015-10-04,32.0455540954884
2015-10-05,47.79675865089794
2015-10-06,47.79675865089794
2015-10-07,54.314498466929486
2015-10-08,47.25361366622865
2015-10-09,47.25361366622865
2015-10-10,33.131844064826986
2015-10-11,31.5024091108191
2015-10-12,49.96933858957512
2015-10-13,43.45159877354359
2015-10-14,39.10643889618923
2015-10-15,43.994743758212884
2015-10-16,45.62417871222077
2015-10-17,45.62417871222077
2015-10-18,26.070959264126152
2015-10-19,40.19272886552782
2015-10-20,38.02014892685064
2015-10-21,39.64958388085852
2015-10-22,39.64958388085852
2015-10-23,40.735873850197116
2015-10-24,30.959264126149804
2015-10-25,23.355234340779678
2015-10-26,36.390713972842754
2015-10-27,36.93385895751205
2015-10-28,40.19272886552782
2015-10-29,40.19272886552782
2015-10-30,45.08103372755147
2015-10-31,30.959264126149804
2015-11-01,23.877551020408163
2015-11-02,37.19387755102041
2015-11-03,35.357142857142854
2015-11-04,37.65306122448979
2015-11-05,40.408163265306115
2015-11-06,42.70408163265306
2015-11-07,39.94897959183673
2015-11-08,36.27551020408163
2015-11-09,44.99999999999999
2015-11-10,45.91836734693877
2015-11-11,37.19387755102041
2015-11-12,42.24489795918367
2015-11-13,43.62244897959183
2015-11-14,33.5204081632653
2015-11-15,32.60204081632653
2015-11-16,39.03061224489795
2015-11-17,39.48979591836734
2015-11-18,42.24489795918367
2015-11-19,45.91836734693877
2015-11-20,41.326530612244895
2015-11-21,42.24489795918367
2015-11-22,30.30612244897959
2015-11-23,40.867346938775505
2015-11-24,44.08163265306122
2015-11-25,39.48979591836734
2015-11-26,30.30612244897959
2015-11-27,37.65306122448979
2015-11-28,42.70408163265306
2015-11-29,34.897959183673464
2015-11-30,45.91836734693877
2015-12-01,39.54621182070607
2015-12-02,44.26814756049187
2015-12-03,47.21935739785799
2015-12-04,46.03887346291154
2015-12-05,42.49742165807219
2015-12-06,40.726695755652514
2015-12-07,41.31693772312574
2015-12-08,43.67790559301864
2015-12-09,42.49742165807219
2015-12-10,49.580325267750894
2015-12-11,53.12177707259024
2015-12-12,44.26814756049187
2015-12-13,38.36572788575962
2015-12-14,52.531535105117015
2015-12-15,48.39984133280444
2015-12-16,56.66322887742959
2015-12-17,59.02419674732249
2015-12-18,54.89250297500991
2015-12-19,47.21935739785799
2015-12-20,40.726695755652514
2015-12-21,51.351051170170564
2015-12-22,44.26814756049187
2015-12-23,50.17056723522411
2015-12-24,48.99008330027767
2015-12-25,54.89250297500991
2015-12-26,45.44863149543831
2015-12-27,42.49742165807219
2015-12-28,56.07298690995636
2015-12-29,54.89250297500991
2015-12-30,53.71201904006347
2015-12-31,53.12177707259024
2016-01-01,52.398950131233605
2016-01-02,39.489063867016625
2016-01-03,41.76727909011374
2016-01-04,65.30883639545057
2016-01-05,68.34645669291339
2016-01-06,59.23359580052494
2016-01-07,75.94050743657044
2016-01-08,67.58705161854769
2016-01-09,56.955380577427825
2016-01-10,37.21084864391951
2016-01-11,52.398950131233605
2016-01-12,57.714785651793534
2016-01-13,56.955380577427825
2016-01-14,56.19597550306212
2016-01-15,72.90288713910762
2016-01-16,57.714785651793534
2016-01-17,41.76727909011374
2016-01-18,58.474190726159236
2016-01-19,57.714785651793534
2016-01-20,74.42169728783902
2016-01-21,65.30883639545057
2016-01-22,53.15835520559931
2016-01-23,53.91776027996501
2016-01-24,40.248468941382335
2016-01-25,50.12073490813649
2016-01-26,66.06824146981629
2016-01-27,53.91776027996501
2016-01-28,60.75240594925635
2016-01-29,48.60192475940508
2016-01-30,52.398950131233605
2016-01-31,41.00787401574804
2016-02-01,48.68286899822169
2016-02-02,49.697095435684645
2016-02-03,48.68286899822169
2016-02-04,61.86781268524007
2016-02-05,61.86781268524007
2016-02-06,67.95317131001778
2016-02-07,54.768227622999405
2016-02-08,77.08120924718435
2016-02-09,77.08120924718435
2016-02-10,77.08120924718435
2016-02-11,101.4226437462952
2016-02-12,88.23770005927682
2016-02-13,63.89626556016597
2016-02-14,45.64018968583284
2016-02-15,61.86781268524007
2016-02-16,62.88203912270302
2016-02-17,55.782454060462356
2016-02-18,54.768227622999405
2016-02-19,52.7397747480735
2016-02-20,52.7397747480735
2016-02-21,37.52637818612922
2016-02-22,46.65441612329579
2016-02-23,51.72554831061055
2016-02-24,55.782454060462356
2016-02-25,60.853586247777116
2016-02-26,55.782454060462356
2016-02-27,48.68286899822169
2016-02-28,39.554831061055125
2016-02-29,49.697095435684645
2016-03-01,50.39687364307425
2016-03-02,46.52019105514546
2016-03-03,53.62744246634824
2016-03-04,64.61137646547981
2016-03-05,53.62744246634824
2016-03-06,31.659574468085108
2016-03-07,54.27355623100304
2016-03-08,45.87407729049066
2016-03-09,45.87407729049066
2016-03-10,51.68910117238384
2016-03-11,53.62744246634824
2016-03-12,43.93573599652627
2016-03-13,38.766825879287886
2016-03-14,50.39687364307425
2016-03-15,52.98132870169344
2016-03-16,45.22796352583587
2016-03-17,57.50412505427703
2016-03-18,57.50412505427703
2016-03-19,45.87407729049066
2016-03-20,40.05905340859748
2016-03-21,43.93573599652627
2016-03-22,55.565783760312634
2016-03-23,55.565783760312634
2016-03-24,47.16630481980026
2016-03-25,44.58184976118107
2016-03-26,44.58184976118107
2016-03-27,33.5979157620495
2016-03-28,38.766825879287886
2016-03-29,50.39687364307425
2016-03-30,39.412939643942686
2016-03-31,50.39687364307425
2016-04-01,48.683693516699414
2016-04-02,39.60707269155206
2016-04-03,39.60707269155206
2016-04-04,45.38310412573674
2016-04-05,51.15913555992142
2016-04-06,48.683693516699414
2016-04-07,45.38310412573674
2016-04-08,50.33398821218075
2016-04-09,37.95677799607073
2016-04-10,37.13163064833006
2016-04-11,53.63457760314342
2016-04-12,69.31237721021611
2016-04-13,56.11001964636542
2016-04-14,51.984282907662084
2016-04-15,54.45972495088409
2016-04-16,48.683693516699414
2016-04-17,35.481335952848724
2016-04-18,56.11001964636542
2016-04-19,82.5147347740668
2016-04-20,77.56385068762279
2016-04-21,74.26326129666012
2016-04-22,70.96267190569745
2016-04-23,55.284872298624755
2016-04-24,43.7328094302554
2016-04-25,64.3614931237721
2016-04-26,57.76031434184676
2016-04-27,66.01178781925344
2016-04-28,72.61296660117878
2016-04-29,78.38899803536346
2016-04-30,66.83693516699411
2016-05-01,52.4047619047619
2016-05-02,67.9047619047619
2016-05-03,73.8095238095238
2016-05-04,60.52380952380952
2016-05-05,57.57142857142857
2016-05-06,64.95238095238095
2016-05-07,47.976190476190474
2016-05-08,40.595238095238095
2016-05-09,59.78571428571428
2016-05-10,50.19047619047618
2016-05-11,57.57142857142857
2016-05-12,54.61904761904761
2016-05-13,59.047619047619044
2016-05-14,46.49999999999999
2016-05-15,42.8095238095238
2016-05-16,60.52380952380952
2016-05-17,61.99999999999999
2016-05-18,62.738095238095234
2016-05-19,61.26190476190476
2016-05-20,64.21428571428571
2016-05-21,49.45238095238095
2016-05-22,41.33333333333333
2016-05-23,44.285714285714285
2016-05-24,53.88095238095237
2016-05-25,47.238095238095234
2016-05-26,53.14285714285714
2016-05-27,45.76190476190476
2016-05-28,48.71428571428571
2016-05-29,31.738095238095234
2016-05-30,38.38095238095238
2016-05-31,42.07142857142857
2016-06-01,53.59920239282154
2016-06-02,49.77068793619143
2016-06-03,53.59920239282154
2016-06-04,44.02791625124627
2016-06-05,34.45663010967099
2016-06-06,53.59920239282154
2016-06-07,51.68494516450649
2016-06-08,55.51345962113659
2016-06-09,66.99900299102693
2016-06-10,59.34197407776671
2016-06-11,45.94217347956132
2016-06-12,38.2851445663011
2016-06-13,53.59920239282154
2016-06-14,55.51345962113659
2016-06-15,55.51345962113659
2016-06-16,74.65603190428715
2016-06-17,61.25623130608176
2016-06-18,45.94217347956132
2016-06-19,40.19940179461615
2016-06-20,51.68494516450649
2016-06-21,53.59920239282154
2016-06-22,57.42771684945165
2016-06-23,51.68494516450649
2016-06-24,191.42572283150548
2016-06-25,99.54137587238286
2016-06-26,57.42771684945165
2016-06-27,101.45563310069791
2016-06-28,88.05583250249254
2016-06-29,84.22731804586242
2016-06-30,89.97008973080759
2016-07-01,126.89083927591881
2016-07-02,87.84750411409765
2016-07-03,61.35381239714756
2016-07-04,111.55238617663193
2016-07-05,139.4404827207899
2016-07-06,129.67964893033462
2016-07-07,107.36917169500822
2016-07-08,107.36917169500822
2016-07-09,75.29786066922655
2016-07-10,62.74821722435546
2016-07-11,99.00274273176083
2016-07-12,110.15798134942402
2016-07-13,97.60833790455294
2016-07-14,85.05869445968185
2016-07-15,73.90345584201864
2016-07-16,66.93143170597915
2016-07-17,58.56500274273176
2016-07-18,79.48107515085024
2016-07-19,78.08667032364235
2016-07-20,78.08667032364235
2016-07-21,72.50905101481075
2016-07-22,72.50905101481075
2016-07-23,43.22654964344487
2016-07-24,47.40976412506857
2016-07-25,73.90345584201864
2016-07-26,68.32583653318706
2016-07-27,66.93143170597915
2016-07-28,79.48107515085024
2016-07-29,78.08667032364235
2016-07-30,54.38178826110806
2016-07-31,48.80416895227647
2016-08-01,71.0320987654321
2016-08-02,71.77201646090535
2016-08-03,73.9917695473251
2016-08-04,64.37283950617284
2016-08-05,73.25185185185185
2016-08-06,45.134979423868316
2016-08-07,42.175308641975306
2016-08-08,51.05432098765432
2016-08-09,65.85267489711934
2016-08-10,62.89300411522634
2016-08-11,68.81234567901235
2016-08-12,62.89300411522634
2016-08-13,51.794238683127574
2016-08-14,42.175308641975306
2016-08-15,56.97366255144033
2016-08-16,66.5925925925926
2016-08-17,66.5925925925926
2016-08-18,68.81234567901235
2016-08-19,56.97366255144033
2016-08-20,46.614814814814814
2016-08-21,39.955555555555556
2016-08-22,57.71358024691358
2016-08-23,57.71358024691358
2016-08-24,59.93333333333334
2016-08-25,60.67325102880658
2016-08-26,64.37283950617284
2016-08-27,51.05432098765432
2016-08-28,35.51604938271605
2016-08-29,55.49382716049383
2016-08-30,56.97366255144033
2016-08-31,48.83456790123457
2016-09-01,53.246753246753244
2016-09-02,57.14285714285714
2016-09-03,38.311688311688314
2016-09-04,38.311688311688314
2016-09-05,40.90909090909091
2016-09-06,61.688311688311686
2016-09-07,59.74025974025974
2016-09-08,58.44155844155844
2016-09-09,61.688311688311686
2016-09-10,46.103896103896105
2016-09-11,33.116883116883116
2016-09-12,50.0
2016-09-13,64.93506493506493
2016-09-14,50.0
2016-09-15,52.5974025974026
2016-09-16,47.4025974025974
2016-09-17,39.61038961038961
2016-09-18,31.16883116883117
2016-09-19,52.5974025974026
2016-09-20,53.246753246753244
2016-09-21,59.09090909090909
2016-09-22,56.493506493506494
2016-09-23,55.19480519480519
2016-09-24,42.857142857142854
2016-09-25,31.818181818181817
2016-09-26,51.94805194805195
2016-09-27,51.298701298701296
2016-09-28,56.493506493506494
2016-09-29,48.701298701298704
2016-09-30,55.84415584415584
2016-10-01,43.150684931506845
2016-10-02,40.410958904109584
2016-10-03,58.90410958904109
2016-10-04,68.4931506849315
2016-10-05,66.43835616438356
2016-10-06,67.80821917808218
2016-10-07,54.794520547945204
2016-10-08,45.890410958904106
2016-10-09,40.410958904109584
2016-10-10,48.630136986301366
2016-10-11,54.794520547945204
2016-10-12,54.10958904109589
2016-10-13,54.10958904109589
2016-10-14,56.84931506849315
2016-10-15,50.0
2016-10-16,34.93150684931506
2016-10-17,52.73972602739726
2016-10-18,56.16438356164383
2016-10-19,52.73972602739726
2016-10-20,49.31506849315068
2016-10-21,41.0958904109589
2016-10-22,50.0
2016-10-23,34.24657534246575
2016-10-24,52.054794520547944
2016-10-25,48.630136986301366
2016-10-26,51.36986301369863
2016-10-27,48.630136986301366
2016-10-28,59.58904109589041
2016-10-29,39.726027397260275
2016-10-30,28.767123287671232
2016-10-31,45.20547945205479
2016-11-01,57.60449157829071
2016-11-02,56.53774173424829
2016-11-03,53.33749220212103
2016-11-04,51.20399251403619
2016-11-05,41.6032439176544
2016-11-06,39.469744229569564
2016-11-07,53.33749220212103
2016-11-08,57.60449157829071
2016-11-09,106.67498440424205
2016-11-10,69.33873986275734
2016-11-11,73.60573923892701
2016-11-12,58.67124142233313
2016-11-13,41.6032439176544
2016-11-14,70.40548970679976
2016-11-15,65.07174048658766
2016-11-16,65.07174048658766
2016-11-17,57.60449157829071
2016-11-18,64.00499064254524
2016-11-19,55.470991890205866
2016-11-20,42.66999376169682
2016-11-21,54.404242046163446
2016-11-22,57.60449157829071
2016-11-23,64.00499064254524
2016-11-24,49.07049282595135
2016-11-25,56.53774173424829
2016-11-26,43.73674360573924
2016-11-27,41.6032439176544
2016-11-28,55.470991890205866
2016-11-29,57.60449157829071
2016-11-30,49.07049282595135
2016-12-01,55.946378551420565
2016-12-02,53.21728691476591
2016-12-03,49.80592236894758
2016-12-04,40.25410164065626
2016-12-05,56.62865146058423
2016-12-06,51.170468187274906
2016-12-07,51.85274109643858
2016-12-08,58.67547018807523
2016-12-09,49.80592236894758
2016-12-10,50.48819527811124
2016-12-11,43.66546618647459
2016-12-12,54.581832733093236
2016-12-13,51.170468187274906
2016-12-14,59.357743097238895
2016-12-15,68.22729091636654
2016-12-16,67.54501800720288
2016-12-17,45.71228491396558
2016-12-18,42.983193277310924
2016-12-19,55.2641056422569
2016-12-20,60.04001600640256
2016-12-21,60.04001600640256
2016-12-22,64.81592637054821
2016-12-23,57.993197278911566
2016-12-24,49.80592236894758
2016-12-25,68.22729091636654
2016-12-26,67.54501800720288
2016-12-27,57.993197278911566
2016-12-28,60.722288915566224
2016-12-29,60.04001600640256
2016-12-30,51.170468187274906
2016-12-31,40.25410164065626
2017-01-01,43.31506849315069
2017-01-02,58.47534246575343
2017-01-03,52.7
2017-01-04,57.753424657534254
2017-01-05,59.19726027397261
2017-01-06,49.090410958904116
2017-01-07,45.48082191780823
2017-01-08,39.7054794520548
2017-01-09,53.421917808219185
2017-01-10,55.587671232876716
2017-01-11,49.81232876712329
2017-01-12,48.36849315068494
2017-01-13,52.7
2017-01-14,46.2027397260274
2017-01-15,32.486301369863014
2017-01-16,46.2027397260274
2017-01-17,72.19178082191782
2017-01-18,53.421917808219185
2017-01-19,51.97808219178083
2017-01-20,56.3095890410959
2017-01-21,51.256164383561654
2017-01-22,36.09589041095891
2017-01-23,49.81232876712329
2017-01-24,54.86575342465754
2017-01-25,54.143835616438366
2017-01-26,57.753424657534254
2017-01-27,51.97808219178083
2017-01-28,46.92465753424658
2017-01-29,43.31506849315069
2017-01-30,51.97808219178083
2017-01-31,58.47534246575343
2017-02-01,52.776119402985074
2017-02-02,58.36417910447761
2017-02-03,49.67164179104478
2017-02-04,58.36417910447761
2017-02-05,40.97910447761194
2017-02-06,52.15522388059701
2017-02-07,62.089552238805965
2017-02-08,54.01791044776119
2017-02-09,47.188059701492534
2017-02-10,52.776119402985074
2017-02-11,50.91343283582089
2017-02-12,38.4955223880597
2017-02-13,53.397014925373135
2017-02-14,60.22686567164179
2017-02-15,54.63880597014925
2017-02-16,57.12238805970149
2017-02-17,54.63880597014925
2017-02-18,43.46268656716418
2017-02-19,39.73731343283582
2017-02-20,47.808955223880595
2017-02-21,53.397014925373135
2017-02-22,54.01791044776119
2017-02-23,57.12238805970149
2017-02-24,60.22686567164179
2017-02-25,51.53432835820895
2017-02-26,41.6
2017-02-27,56.50149253731343
2017-02-28,52.776119402985074
2017-03-01,57.58000774893451
2017-03-02,61.25532739248353
2017-03-03,55.12979465323517
2017-03-04,50.841921735761325
2017-03-05,47.166602092212315
2017-03-06,52.067028283610995
2017-03-07,52.67958155753583
2017-03-08,52.67958155753583
2017-03-09,57.58000774893451
2017-03-10,58.80511429678418
2017-03-11,45.941495544362645
2017-03-12,42.87872917473847
2017-03-13,53.29213483146067
2017-03-14,49.616815187911655
2017-03-15,61.25532739248353
2017-03-16,59.41766757070902
2017-03-17,48.391708640061985
2017-03-18,45.32894227043781
2017-03-19,41.041069352963966
2017-03-20,44.716388996512975
2017-03-21,53.29213483146067
2017-03-22,51.45447500968616
2017-03-23,49.004261913986824
2017-03-24,47.166602092212315
2017-03-25,44.716388996512975
2017-03-26,36.14064316156528
2017-03-27,58.19256102285935
2017-03-28,53.9046881053855
2017-03-29,53.9046881053855
2017-03-30,46.554048818287484
2017-03-31,49.004261913986824
2017-04-01,43.28947368421053
2017-04-02,37.723684210526315
2017-04-03,48.23684210526316
2017-04-04,45.76315789473684
2017-04-05,48.85526315789474
2017-04-06,45.76315789473684
2017-04-07,61.8421052631579
2017-04-08,45.14473684210527
2017-04-09,38.3421052631579
2017-04-10,49.473684210526315
2017-04-11,53.80263157894737
2017-04-12,55.65789473684211
2017-04-13,59.36842105263158
2017-04-14,56.89473684210527
2017-04-15,40.81578947368421
2017-04-16,35.25
2017-04-17,51.94736842105264
2017-04-18,54.42105263157895
2017-04-19,47.61842105263158
2017-04-20,49.473684210526315
2017-04-21,48.23684210526316
2017-04-22,45.14473684210527
2017-04-23,36.48684210526316
2017-04-24,47.0
2017-04-25,55.65789473684211
2017-04-26,48.85526315789474
2017-04-27,38.96052631578947
2017-04-28,45.76315789473684
2017-04-29,36.48684210526316
2017-04-30,37.723684210526315
2017-05-01,49.877094972067034
2017-05-02,56.40861931364724
2017-05-03,55.81484437350359
2017-05-04,59.37749401436552
2017-05-05,55.22106943335993
2017-05-06,42.75179569034317
2017-05-07,40.970470869912205
2017-05-08,47.501995211492414
2017-05-09,59.37749401436552
2017-05-10,52.252194732641655
2017-05-11,52.252194732641655
2017-05-12,47.501995211492414
2017-05-13,37.40782122905028
2017-05-14,38.595371109337584
2017-05-15,49.28332003192338
2017-05-16,51.658419792498
2017-05-17,55.81484437350359
2017-05-18,55.22106943335993
2017-05-19,49.28332003192338
2017-05-20,34.438946528331996
2017-05-21,33.84517158818834
2017-05-22,48.09577015163607
2017-05-23,54.627294493216276
2017-05-24,43.345570630486826
2017-05-25,49.877094972067034
2017-05-26,54.03351955307262
2017-05-27,36.220271348762964
2017-05-28,40.37669592976855
2017-05-29,37.40782122905028
2017-05-30,51.06464485235435
2017-05-31,48.09577015163607
2017-06-01,49.072681704260646
2017-06-02,46.8671679197995
2017-06-03,38.59649122807017
2017-06-04,37.4937343358396
2017-06-05,41.35338345864661
2017-06-06,50.175438596491226
2017-06-07,49.62406015037594
2017-06-08,52.38095238095238
2017-06-09,46.315789473684205
2017-06-10,40.25062656641604
2017-06-11,36.39097744360902
2017-06-12,40.25062656641604
2017-06-13,51.82957393483709
2017-06-14,49.62406015037594
2017-06-15,55.13784461152882
2017-06-16,43.00751879699248
2017-06-17,41.904761904761905
2017-06-18,30.877192982456137
2017-06-19,46.8671679197995
2017-06-20,44.661654135338345
2017-06-21,46.315789473684205
2017-06-22,40.802005012531325
2017-06-23,41.904761904761905
2017-06-24,35.288220551378444
2017-06-25,33.08270676691729
2017-06-26,46.315789473684205
2017-06-27,43.558897243107765
2017-06-28,45.21303258145363
2017-06-29,52.932330827067666
2017-06-30,41.904761904761905
2017-07-01,34.602291325695575
2017-07-02,35.160392798690665
2017-07-03,47.43862520458264
2017-07-04,39.067103109656294
2017-07-05,45.76432078559738
2017-07-06,52.46153846153845
2017-07-07,55.810147299509
2017-07-08,46.32242225859247
2017-07-09,41.85761047463175
2017-07-10,50.2291325695581
2017-07-11,49.671031096563006
2017-07-12,49.671031096563006
2017-07-13,49.671031096563006
2017-07-14,48.554828150572824
2017-07-15,39.625204582651385
2017-07-16,36.27659574468085
2017-07-17,49.112929623567915
2017-07-18,51.90343698854336
2017-07-19,47.99672667757773
2017-07-20,41.85761047463175
2017-07-21,45.206219312602286
2017-07-22,40.183306055646476
2017-07-23,26.230769230769226
2017-07-24,47.43862520458264
2017-07-25,46.32242225859247
2017-07-26,44.090016366612105
2017-07-27,39.067103109656294
2017-07-28,44.090016366612105
2017-07-29,39.625204582651385
2017-07-30,31.253682487725037
2017-07-31,47.43862520458264
2017-08-01,43.11028037383178
2017-08-02,50.7588785046729
2017-08-03,56.3214953271028
2017-08-04,47.282242990654204
2017-08-05,36.85233644859813
2017-08-06,36.15700934579439
2017-08-07,48.67289719626168
2017-08-08,50.7588785046729
2017-08-09,57.71214953271028
2017-08-10,69.53271028037383
2017-08-11,54.93084112149533
2017-08-12,45.89158878504673
2017-08-13,34.07102803738318
2017-08-14,55.626168224299064
2017-08-15,60.493457943925236
2017-08-16,45.89158878504673
2017-08-17,54.23551401869159
2017-08-18,53.54018691588785
2017-08-19,44.50093457943925
2017-08-20,32.680373831775704
2017-08-21,45.89158878504673
2017-08-22,50.06355140186916
2017-08-23,44.50093457943925
2017-08-24,50.06355140186916
2017-08-25,45.19626168224299
2017-08-26,37.54766355140187
2017-08-27,24.33644859813084
2017-08-28,48.67289719626168
2017-08-29,57.71214953271028
2017-08-30,50.06355140186916
2017-08-31,54.93084112149533
2017-09-01,47.46386333771353
2017-09-02,38.633377135348226
2017-09-03,36.977660972404735
2017-09-04,43.04862023653088
2017-09-05,52.98291721419186
2017-09-06,49.11957950065703
2017-09-07,55.190538764783184
2017-09-08,51.87910643889619
2017-09-09,34.21813403416557
2017-09-10,33.66622864651774
2017-09-11,45.80814717477004
2017-09-12,43.600525624178715
2017-09-13,44.15243101182654
2017-09-14,43.600525624178715
2017-09-15,43.04862023653088
2017-09-16,32.010512483574246
2017-09-17,35.321944809461236
2017-09-18,38.633377135348226
2017-09-19,45.80814717477004
2017-09-20,43.600525624178715
2017-09-21,51.87910643889619
2017-09-22,43.600525624178715
2017-09-23,43.04862023653088
2017-09-24,30.35479632063075
2017-09-25,37.52956636005256
2017-09-26,46.36005256241787
2017-09-27,34.7700394218134
2017-09-28,38.0814717477004
2017-09-29,37.52956636005256
2017-09-30,38.0814717477004
2017-10-01,30.486879289463058
2017-10-02,44.1534113847396
2017-10-03,46.255954784012914
2017-10-04,44.67904723455793
2017-10-05,44.1534113847396
2017-10-06,44.67904723455793
2017-10-07,39.42268873637464
2017-10-08,36.26887363746467
2017-10-09,42.57650383528461
2017-10-10,52.563584981832854
2017-10-11,45.204683084376256
2017-10-12,51.512313282196196
2017-10-13,40.473960436011296
2017-10-14,33.1150585385547
2017-10-15,35.74323778764634
2017-10-16,43.10213968510294
2017-10-17,46.78159063383124
2017-10-18,43.62777553492127
2017-10-19,44.67904723455793
2017-10-20,40.999596285829625
2017-10-21,37.84578118691966
2017-10-22,33.64069438837303
2017-10-23,45.204683084376256
2017-10-24,46.255954784012914
2017-10-25,43.62777553492127
2017-10-26,44.1534113847396
2017-10-27,45.204683084376256
2017-10-28,39.94832458619297
2017-10-29,33.64069438837303
2017-10-30,43.10213968510294
2017-10-31,38.89705288655632
2017-11-01,41.6686674669868
2017-11-02,45.414165666266506
2017-11-03,41.20048019207683
2017-11-04,32.30492196878752
2017-11-05,33.24129651860744
2017-11-06,40.2641056422569
2017-11-07,41.20048019207683
2017-11-08,39.32773109243698
2017-11-09,43.073229291716686
2017-11-10,40.732292917166866
2017-11-11,34.64585834333734
2017-11-12,27.623049219687875
2017-11-13,37.92316926770708
2017-11-14,41.20048019207683
2017-11-15,42.60504201680672
2017-11-16,36.98679471788716
2017-11-17,38.85954381752701
2017-11-18,35.114045618247296
2017-11-19,33.24129651860744
2017-11-20,40.2641056422569
2017-11-21,46.818727490996395
2017-11-22,44.94597839135654
2017-11-23,36.05042016806723
2017-11-24,37.92316926770708
2017-11-25,36.05042016806723
2017-11-26,30.43217286914766
2017-11-27,36.98679471788716
2017-11-28,41.6686674669868
2017-11-29,46.818727490996395
2017-11-30,45.414165666266506
2017-12-01,55.29459241323648
2017-12-02,42.93462469733656
2017-12-03,37.73042776432607
2017-12-04,46.18724778046812
2017-12-05,49.43987086359968
2017-12-06,55.29459241323648
2017-12-07,65.05246166263116
2017-12-08,55.94511702986279
2017-12-09,52.041969330104926
2017-12-10,45.536723163841806
2017-12-11,54.64406779661017
2017-12-12,56.595641646489106
2017-12-13,53.343018563357546
2017-12-14,57.896690879741726
2017-12-15,53.99354317998386
2017-12-16,47.48829701372075
2017-12-17,41.63357546408394
2017-12-18,48.789346246973366
2017-12-19,49.43987086359968
2017-12-20,53.99354317998386
2017-12-21,53.99354317998386
2017-12-22,58.54721549636804
2017-12-23,53.99354317998386
2017-12-24,42.93462469733656
2017-12-25,54.64406779661017
2017-12-26,50.7409200968523
2017-12-27,59.19774011299435
2017-12-28,59.84826472962067
2017-12-29,61.7998385794996
2017-12-30,50.7409200968523
2017-12-31,42.28410008071025
2018-01-01,44.881729200652536
2018-01-02,48.04241435562806
2018-01-03,55.62805872756934
2018-01-04,53.09951060358891
2018-01-05,59.420880913539975
2018-01-06,48.04241435562806
2018-01-07,41.721044045677004
2018-01-08,48.04241435562806
2018-01-09,54.363784665579125
2018-01-10,51.20309951060359
2018-01-11,46.14600326264274
2018-01-12,48.67455138662317
2018-01-13,44.249592169657426
2018-01-14,36.031810766721044
2018-01-15,46.778140293637854
2018-01-16,61.949429037520396
2018-01-17,57.52446982055466
2018-01-18,57.52446982055466
2018-01-19,49.93882544861338
2018-01-20,44.249592169657426
2018-01-21,38.56035889070147
2018-01-22,47.41027732463296
2018-01-23,51.20309951060359
2018-01-24,63.21370309951061
2018-01-25,56.26019575856444
2018-01-26,60.05301794453508
2018-01-27,45.51386623164764
2018-01-28,39.82463295269169
2018-01-29,45.51386623164764
2018-01-30,53.73164763458402
2018-01-31,51.20309951060359
2018-02-01,54.65699944227551
2018-02-02,56.99944227551589
2018-02-03,55.437813720022305
2018-02-04,38.25989960959286
2018-02-05,67.1500278862242
2018-02-06,78.0814277746793
2018-02-07,60.122699386503065
2018-02-08,59.34188510875627
2018-02-09,71.83491355270496
2018-02-10,56.2186279977691
2018-02-11,46.068042387060785
2018-02-12,50.752928053541545
2018-02-13,48.41048522030117
2018-02-14,50.752928053541545
